전용면적(㎡),보증금(만원),월세금(만원),건축년도,도로명,주택유형,lat,lon,cluster_label,학교까지도보시간(분),도보거리(m),대중교통시간(분),convenience_store_count,convenience_store_min_distance,subway_count,subway_min_distance,bank_count,bank_min_distance,hospital_count,hospital_min_distance,pharmacy_count,pharmacy_min_distance,school_count,school_min_distance,cafe_count,cafe_min_distance,restaurant_count,restaurant_min_distance,mart_count,mart_min_distance,parking_count,parking_min_distance,cluster,cluster_clean,cluster_name,전월세환산값,향,cctv_300m,lamp_300m,cctv_500m,lamp_500m,cctv_1000m,lamp_1000m,bus_count,nearby_bus_count(100m),nearby_bus_count(200m)
54.8,2080.0,117.52,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,4216.727272727272,동향,19,0,40,0,143,25,14.0,0,5
49.25,1040.0,62.4,2013.0,영통로501번길 7,연립다세대,37.26377649,127.0771124,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,2174.5454545454545,동향,0,0,0,0,0,0,,2,2
46.68,1040.0,52.0,2013.0,영통로501번길 7,연립다세대,37.26377649,127.0771124,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,1985.4545454545453,동향,0,0,0,0,0,0,,2,2
21.99,9360.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,9360.0,동향,19,0,40,0,143,25,14.0,1,5
21.99,10920.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10920.0,동향,19,0,40,0,143,25,14.0,1,5
35.67,18564.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,18564.0,동향,19,0,40,0,143,25,14.0,1,5
21.99,10920.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10920.0,동향,19,0,40,0,143,25,14.0,1,5
40.943,436.8,23.92,2018.0,영통로200번길 43,연립다세대,37.24454081,127.0589993,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,871.709090909091,동향,19,0,40,0,143,25,14.0,0,4
24.88,8944.0,41.6,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,9700.363636363636,동향,19,0,40,0,143,25,14.0,1,4
24.88,8944.0,41.6,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,9700.363636363636,동향,19,0,40,0,143,25,14.0,1,4
21.67,11440.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11440.0,동향,19,0,40,0,143,25,14.0,1,5
21.99,11466.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11466.0,동향,19,0,40,0,143,25,14.0,1,5
21.07,10810.8,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10810.8,동향,19,0,40,0,143,25,14.0,1,5
24.88,9048.0,43.68,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,9842.181818181818,동향,19,0,40,0,143,25,14.0,1,4
14.14,1130.0,50.85,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,2054.5454545454545,동향,19,0,40,0,143,25,14.0,0,5
14.14,1130.0,50.85,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,2054.5454545454545,동향,19,0,40,0,143,25,14.0,0,5
21.07,11746.35,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11746.35,동향,19,0,40,0,143,25,14.0,1,5
19.44,565.0,45.2,2018.0,영통로501번길 1-6,연립다세대,37.26339582,127.0772557,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,1386.818181818182,동향,0,0,0,0,0,0,,2,2
19.44,565.0,45.2,2018.0,영통로501번길 1-6,연립다세대,37.26339582,127.0772557,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,1386.818181818182,동향,0,0,0,0,0,0,,2,2
18.0,1695.0,56.5,2017.0,영통로200번길 55,연립다세대,37.24450572,127.0596508,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,2722.272727272727,동향,19,0,40,0,143,25,14.0,1,4
18.66,13608.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,13608.0,동향,19,0,40,0,143,25,14.0,0,5
24.98,17280.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,17280.0,동향,19,0,40,0,143,25,14.0,0,5
37.93,324.0,108.0,2021.0,영통로200번길 63,연립다세대,37.24439355,127.0600847,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,2287.636363636364,동향,19,0,40,0,143,25,14.0,1,5
30.69,19980.0,0.0,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,19980.0,동향,19,0,40,0,143,25,14.0,1,4
41.71,18360.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,18360.0,동향,19,0,40,0,143,25,14.0,1,5
24.98,14688.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,14688.0,동향,19,0,40,0,143,25,14.0,0,5
23.45,11880.0,30.24,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,12429.818181818182,동향,19,0,40,0,143,25,14.0,1,4
44.0,21060.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,21060.0,동향,19,0,40,0,143,25,14.0,0,5
34.19,20412.0,0.0,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,20412.0,동향,19,0,40,0,143,25,14.0,1,4
30.69,18144.0,17.28,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,18458.18181818182,동향,19,0,40,0,143,25,14.0,1,4
18.66,12960.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,12960.0,동향,19,0,40,0,143,25,14.0,0,5
25.02,14580.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,14580.0,동향,19,0,40,0,143,25,14.0,0,5
44.98,2160.0,51.84,2013.0,영통로501번길 7,연립다세대,37.26377649,127.0771124,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,3102.5454545454545,동향,0,0,0,0,0,0,,2,2
30.69,8640.0,59.4,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,9720.0,동향,19,0,40,0,143,25,14.0,1,4
23.45,15660.0,0.0,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,15660.0,동향,19,0,40,0,143,25,14.0,1,4
21.99,10800.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10800.0,동향,19,0,40,0,143,25,14.0,1,5
43.8,21600.0,0.0,2017.0,영통로200번길 55,연립다세대,37.24450572,127.0596508,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,21600.0,동향,19,0,40,0,143,25,14.0,1,4
24.88,5400.0,59.4,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,6480.0,동향,19,0,40,0,143,25,14.0,1,4
24.43,18900.0,0.0,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,18900.0,동향,19,0,40,0,143,25,14.0,1,4
56.199,540.0,54.0,2018.0,영통로200번길 39,연립다세대,37.24468621,127.0587773,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,1521.818181818182,동향,19,0,40,0,143,25,14.0,0,4
24.88,9288.0,47.52,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10152.0,동향,19,0,40,0,143,25,14.0,1,4
21.94,540.0,39.96,2013.0,영통로501번길 7,연립다세대,37.26377649,127.0771124,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,1266.5454545454545,동향,0,0,0,0,0,0,,2,2
21.35,540.0,50.76,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,1462.909090909091,동향,19,0,40,0,143,25,14.0,1,5
19.11,8640.0,10.8,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,8836.363636363636,동향,19,0,40,0,143,25,14.0,1,5
49.1,540.0,60.48,2013.0,영통로501번길 7,연립다세대,37.26377649,127.0771124,9,50,1207,22,2,97,0,,2,132.0,2,69.0,0,,0,,5,16,15,22.0,1,119.0,0.0,,-1.0,,,1639.6363636363635,동향,0,0,0,0,0,0,,2,2
23.01,12960.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,12960.0,동향,19,0,40,0,143,25,14.0,1,5
23.27,11880.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11880.0,동향,19,0,40,0,143,25,14.0,1,5
40.75,19224.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,19224.0,동향,19,0,40,0,143,25,14.0,1,5
23.99,14040.0,0.0,2017.0,영통로200번길 47,연립다세대,37.24461256,127.0592247,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,14040.0,동향,19,0,40,0,143,25,14.0,0,5
19.11,10767.6,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10767.6,동향,19,0,40,0,143,25,14.0,1,5
21.35,10773.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10773.0,동향,19,0,40,0,143,25,14.0,1,5
23.01,11340.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11340.0,동향,19,0,40,0,143,25,14.0,1,5
21.99,11340.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11340.0,동향,19,0,40,0,143,25,14.0,1,5
24.69,18900.0,0.0,2017.0,영통로200번길 59,연립다세대,37.24447081,127.0598659,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,18900.0,동향,19,0,40,0,143,25,14.0,1,4
56.348,9850.68,11.88,2018.0,영통로200번길 43,연립다세대,37.24454081,127.0589993,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,10066.68,동향,19,0,40,0,143,25,14.0,0,4
18.0,13500.0,0.0,2017.0,영통로200번길 55,연립다세대,37.24450572,127.0596508,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,13500.0,동향,19,0,40,0,143,25,14.0,1,4
21.99,11340.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11340.0,동향,19,0,40,0,143,25,14.0,1,5
21.99,11340.0,0.0,2016.0,영통로200번길 65,연립다세대,37.24441543,127.0603302,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,11340.0,동향,19,0,40,0,143,25,14.0,1,5
22.24,16200.0,0.0,2017.0,영통로200번길 55,연립다세대,37.24450572,127.0596508,6,27,2936,11,6,65,0,,3,178.0,4,94.0,2,89.0,0,,15,52,15,5.0,0,,3.0,108.0,34.0,24.0,영통로200번길 59,16200.0,동향,19,0,40,0,143,25,14.0,1,4
20.65,1130.0,56.5,2015.0,서그내로62번길 42,연립다세대,37.24291591,127.067901,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,2157.272727272727,동향,11,28,38,44,131,101,15.0,1,4
29.52,1130.0,73.45,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,2465.454545454545,서향,11,44,27,85,113,103,13.0,2,2
17.5,1130.0,58.76,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,2198.363636363636,서향,11,44,27,85,113,103,13.0,2,2
47.475,18080.0,0.0,2013.0,서그내로16번길 25,연립다세대,37.24508382,127.0706698,13,17,1632,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,37.0,27.0,서그내로16번길 27,18080.0,Unknown,10,21,39,75,137,101,16.0,0,0
21.36,1130.0,84.75,2024.0,예현로35번길 32,연립다세대,37.24137365,127.0662886,1,23,2168,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,36.0,26.0,예현로35번길 32,2670.909090909091,Unknown,13,11,31,29,138,90,12.0,2,4
20.65,8475.0,0.0,2015.0,서그내로62번길 42,연립다세대,37.24291591,127.067901,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,8475.0,동향,11,28,38,44,131,101,15.0,1,4
20.64,9040.0,33.9,2023.0,서그내로53번길 40-1,연립다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,9656.363636363636,Unknown,11,23,31,64,111,103,15.0,1,3
22.06,1130.0,67.8,2014.0,서그내로 30,연립다세대,37.24457167,127.0738645,3,14,1704,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,14.0,4.0,서그내로 30,2362.727272727273,동향,14,45,37,82,133,102,12.0,1,4
19.3984,5650.0,50.85,2020.0,서그내로53번길 24,연립다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,6574.545454545455,Unknown,11,23,31,64,111,103,15.0,0,4
19.3984,5650.0,45.2,2020.0,서그내로53번길 24,연립다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,6471.818181818182,Unknown,11,23,31,64,111,103,15.0,0,4
23.21,12430.0,0.0,2023.0,서그내로53번길 40-1,연립다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,12430.0,Unknown,11,23,31,64,111,103,15.0,1,3
23.28,565.0,53.11,2015.0,서그내로62번길 33,연립다세대,37.24243355,127.0687739,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,1530.6363636363635,Unknown,11,28,38,44,131,101,15.0,0,2
23.68,9040.0,33.9,2023.0,서그내로53번길 40-1,연립다세대,37.24109643,127.0695717,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,9656.363636363636,Unknown,11,23,31,64,111,103,15.0,1,3
23.21,5650.0,56.5,2022.0,서그내로62번길 23,연립다세대,37.24221939,127.0699161,11,19,2012,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,16.0,6.0,서그내로62번길 23,6677.272727272727,Unknown,12,33,33,65,125,101,11.0,0,0
15.6,1130.0,55.37,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,2136.7272727272725,Unknown,11,23,31,64,111,103,15.0,1,4
13.6,3390.0,39.55,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,4109.090909090909,서향,11,44,27,85,113,103,13.0,2,2
25.97,6780.0,42.94,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7560.727272727273,서향,11,44,27,85,113,103,13.0,2,2
50.89,19888.0,0.0,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,19888.0,서향,11,44,27,85,113,103,13.0,2,2
50.89,19888.0,0.0,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,19888.0,서향,11,44,27,85,113,103,13.0,2,2
16.03,3390.0,45.2,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,4211.818181818182,서향,11,44,27,85,113,103,13.0,2,2
16.03,2147.0,27.12,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,2640.090909090909,서향,11,44,27,85,113,103,13.0,2,2
14.73,339.0,45.2,2012.0,서그내로 23-5,연립다세대,37.24559678,127.0744081,3,14,1485,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,15.0,5.0,서그내로 23-5,1160.818181818182,서향,18,41,39,71,129,102,15.0,2,3
47.7,19888.0,0.0,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,19888.0,서향,11,44,27,85,113,103,13.0,2,2
15.6,1130.0,51.98,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,2075.090909090909,Unknown,11,23,31,64,111,103,15.0,1,4
16.03,7910.0,0.0,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,7910.0,서향,11,44,27,85,113,103,13.0,2,2
13.6,2147.0,50.85,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,3071.5454545454545,서향,11,44,27,85,113,103,13.0,2,2
47.7,18645.0,0.0,2015.0,서그내로 43,연립다세대,37.24308982,127.074183,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,18645.0,서향,11,44,27,85,113,103,13.0,2,2
15.6,1130.0,53.11,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,2095.6363636363635,Unknown,11,23,31,64,111,103,15.0,1,4
23.28,565.0,53.11,2015.0,서그내로62번길 33,연립다세대,37.24243355,127.0687739,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,1530.6363636363635,Unknown,11,28,38,44,131,101,15.0,0,2
20.65,565.0,50.85,2015.0,서그내로62번길 42,연립다세대,37.24291591,127.067901,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,1489.5454545454545,동향,11,28,38,44,131,101,15.0,1,4
15.39,1130.0,42.94,2018.0,서그내로53번길 33,연립다세대,37.24111925,127.070438,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,1910.7272727272723,Unknown,11,23,31,64,111,103,15.0,1,4
23.52,1130.0,62.15,2015.0,서그내로62번길 42,연립다세대,37.24291591,127.067901,1,23,2176,21,2,40,0,,0,,0,,0,,0,,3,97,6,23.0,0,,0.0,,13.0,3.0,서그내로62번길 35,2260.0,동향,11,28,38,44,131,101,15.0,1,4
13.6,2147.0,50.85,2013.0,서그내로 46-2,연립다세대,37.24336243,127.0737232,3,14,1661,13,2,54,0,,0,,0,,0,,1,189.0,3,65,7,39.0,0,,0.0,,10.0,0.0,서그내로 43,3071.5454545454545,서향,11,44,27,85,113,103,13.0,2,2
47.08,6602.59,18.08,2020.0,서그내로53번길 41,연립다세대,37.24069422,127.0700268,11,19,2195,20,1,106,0,,0,,0,,0,,0,,1,148,3,70.0,0,,0.0,,12.0,2.0,서그내로53번길 31,6931.317272727273,Unknown,11,23,31,64,111,103,15.0,2,4
18.9459,11300.0,0.0,2020.0,서그내로53번길 24,연립다세대,37.241556,127.0715486,13,17,2195,18,3,39,0,,0,,0,,0,,1,112.0,7,28,15,107.0,0,,0.0,,12.0,2.0,서그내로53번길 31,11300.0,Unknown,11,23,31,64,111,103,15.0,0,4
