,Area_m2,School_Walk_Min,Subway_Count,School_Count_Near,Mart_Count,Price_Hwansan,House_Age,Life_Infra_Score,Pharm_Parking_Sum,House_Type_Multi_Family,House_Type_Multi_Unit,House_Type_Row_House,House_Type_Single_House,House_Type_Villa,Rent_Type_Jeonse,Orientation_East,Orientation_South,Orientation_West
871,22.0,22,0,1,1,4400.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
873,22.0,28,0,0,1,4100.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
874,20.0,106,0,0,1,3100.0,14.0,36,3.0,True,False,False,False,False,False,False,True,False
875,22.0,22,0,1,1,4400.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
877,20.0,14,0,2,1,4700.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
878,22.0,106,0,0,1,2900.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
879,24.0,22,0,1,1,4600.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
880,24.0,106,0,0,1,4900.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
882,26.0,106,0,0,1,4900.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
883,23.0,27,0,4,1,3800.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
884,20.0,106,0,0,1,3300.0,16.0,36,3.0,True,False,False,False,False,False,False,False,True
885,22.0,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
886,22.0,106,0,0,1,4000.0,26.0,36,3.0,False,False,False,True,False,False,False,True,False
887,30.0,18,0,1,0,5300.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
888,24.0,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
889,25.0,18,0,1,0,4800.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
890,26.0,106,0,0,1,2000.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
891,45.0,18,0,1,0,7500.0,28.0,37,3.0,True,False,False,False,False,False,True,False,False
892,29.59,28,0,0,1,4800.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
893,20.0,18,0,1,0,4100.0,24.0,37,3.0,True,False,False,False,False,False,False,False,True
895,22.0,106,0,0,1,3500.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
896,26.0,28,0,0,1,4800.0,25.0,38,12.0,False,False,False,True,False,False,False,False,True
897,24.34,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
898,22.0,14,0,2,1,1100.0,14.0,33,2.0,False,False,False,True,False,False,True,False,False
899,26.0,18,0,1,0,5500.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
900,24.0,18,0,1,0,6000.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
901,27.0,14,0,2,1,4700.0,28.0,33,2.0,False,False,False,True,False,False,True,False,False
902,23.0,106,0,0,1,4600.0,14.0,36,3.0,False,False,False,True,False,False,False,False,True
903,21.0,18,0,1,0,4600.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
904,44.0,18,0,1,0,4800.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
905,48.0,14,0,2,1,7000.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
906,23.1,14,0,2,1,4900.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
907,26.0,106,0,0,1,4900.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
908,22.0,14,0,2,1,2900.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
909,24.0,18,0,1,0,5000.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
910,30.0,18,0,1,0,4800.0,26.0,37,3.0,True,False,False,False,False,False,True,False,False
911,27.0,14,0,2,1,3400.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
912,23.0,106,0,0,1,5100.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
913,23.0,84,0,0,0,5000.0,25.0,4,0.0,True,False,False,False,False,False,False,False,True
914,19.0,106,0,0,1,3200.0,14.0,36,3.0,True,False,False,False,False,False,False,True,False
915,22.0,22,0,1,1,4500.0,24.0,36,4.0,True,False,False,False,False,False,False,False,True
916,40.0,42,0,0,0,7200.0,4.0,11,0.0,True,False,False,False,False,False,False,False,False
917,50.0,14,0,2,1,3500.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
918,20.0,14,0,2,1,4100.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
919,22.0,28,0,0,1,4300.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
920,25.0,22,0,1,1,5500.0,22.0,36,4.0,True,False,False,False,False,False,False,False,True
922,26.0,22,0,1,1,4800.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
923,23.0,106,0,0,1,4100.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
924,28.4,28,0,0,1,5000.0,23.0,38,12.0,True,False,False,False,False,False,False,False,True
925,24.0,14,0,2,1,5100.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
926,25.0,22,0,1,1,5500.0,14.0,36,4.0,True,False,False,False,False,False,False,False,True
927,25.0,14,0,2,1,4900.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
928,16.5,27,0,4,1,3400.0,23.0,20,0.0,True,False,False,False,False,False,False,False,False
929,24.0,28,0,0,1,4800.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
930,29.14,18,0,1,0,4800.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
931,21.76,27,0,4,1,2600.0,24.0,20,0.0,True,False,False,False,False,False,False,False,False
932,21.0,106,0,0,1,4600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
933,20.85,106,0,0,1,3000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
934,23.0,84,0,0,0,4600.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
935,21.0,22,0,1,1,1500.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
936,21.0,22,0,1,1,4700.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
937,26.4,14,0,2,1,5100.0,26.0,33,2.0,False,False,False,True,False,False,True,False,False
938,23.0,18,0,1,0,4400.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
939,24.0,14,0,2,1,5200.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
940,30.0,18,0,1,0,5300.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
941,23.0,27,0,4,1,4000.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
942,50.0,22,0,1,1,7600.0,22.0,36,4.0,True,False,False,False,False,False,False,False,True
943,21.0,106,0,0,1,4100.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
944,24.0,14,0,2,1,5500.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
945,27.0,14,0,2,1,4600.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
946,26.0,18,0,1,0,5000.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
947,240.8,106,0,0,1,5000.0,25.0,36,3.0,False,False,False,True,False,False,True,False,False
948,31.03,27,0,4,1,4300.0,22.0,20,0.0,False,False,False,True,False,False,False,False,False
952,31.0,27,0,4,1,4700.0,22.0,20,0.0,True,False,False,False,False,False,False,False,False
954,29.0,18,0,1,0,4700.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
955,28.88,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
956,26.0,28,0,0,1,4400.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
958,22.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
959,18.0,22,0,1,1,4800.0,24.0,36,4.0,True,False,False,False,False,False,False,False,True
960,28.0,106,0,0,1,5400.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
961,20.0,18,0,1,0,4000.0,24.0,37,3.0,True,False,False,False,False,False,False,False,True
962,25.0,84,0,0,0,3700.0,25.0,4,0.0,True,False,False,False,False,False,False,False,True
964,37.0,18,0,1,0,6600.0,24.0,37,3.0,True,False,False,False,False,False,False,False,True
965,26.0,18,0,1,0,5000.0,25.0,37,3.0,False,False,False,True,False,False,False,False,True
966,26.0,18,0,1,0,4000.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
967,22.0,14,0,2,1,4500.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
968,28.0,22,0,1,1,4800.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
969,20.0,22,0,1,1,4400.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
970,26.4,84,0,0,0,5500.0,25.0,4,0.0,False,False,False,True,False,False,False,False,True
972,19.0,106,0,0,1,4700.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
973,25.76,106,0,0,1,5100.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
974,20.0,18,0,1,0,4500.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
975,24.0,18,0,1,0,4400.0,25.0,37,3.0,True,False,False,False,False,False,True,False,False
976,24.0,106,0,0,1,4200.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
977,26.0,27,0,4,1,4500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
978,22.0,28,0,0,1,3900.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
979,26.0,28,0,0,1,4400.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
980,21.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
981,22.0,106,0,0,1,4600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
983,26.0,14,0,2,1,5000.0,26.0,33,2.0,False,False,False,True,False,False,True,False,False
984,39.0,22,0,1,1,5500.0,26.0,36,4.0,False,False,False,True,False,False,False,False,True
985,24.0,18,0,1,0,4600.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
986,24.41,18,0,1,0,5100.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
987,30.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
988,28.0,18,0,1,0,5000.0,24.0,37,3.0,True,False,False,False,False,False,False,False,True
989,23.1,14,0,2,1,4700.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
990,24.34,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
992,23.0,106,0,0,1,4000.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
994,23.0,18,0,1,0,5000.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
995,22.0,18,0,1,0,4900.0,26.0,37,3.0,False,False,False,True,False,False,False,False,True
996,19.83,42,0,0,0,3500.0,15.0,11,0.0,False,False,False,True,False,False,False,False,False
997,24.0,18,0,1,0,5000.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
998,28.88,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
999,19.0,106,0,0,1,3900.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1000,23.0,18,0,1,0,4700.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1001,22.0,18,0,1,0,5300.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1002,19.0,106,0,0,1,4200.0,14.0,36,3.0,True,False,False,False,False,False,False,True,False
1003,26.0,106,0,0,1,4700.0,14.0,36,3.0,True,False,False,False,False,False,False,True,False
1004,20.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1005,22.0,14,0,2,1,4600.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1006,24.0,106,0,0,1,4500.0,26.0,36,3.0,False,False,False,True,False,False,False,False,True
1007,26.4,14,0,2,1,5000.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
1008,25.0,27,0,4,1,4500.0,24.0,20,0.0,True,False,False,False,False,False,False,False,False
1009,20.0,18,0,1,0,4000.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1010,25.0,22,0,1,1,5500.0,22.0,36,4.0,True,False,False,False,False,False,False,False,True
1011,22.0,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1012,30.0,28,0,0,1,5000.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1013,22.0,14,0,2,1,4900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1014,30.0,22,0,1,1,5500.0,22.0,36,4.0,True,False,False,False,False,False,False,False,True
1015,22.0,18,0,1,0,4800.0,23.0,37,3.0,False,False,False,True,False,False,True,False,False
1016,22.0,14,0,2,1,4500.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1017,13.0,14,0,2,1,3900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1018,30.0,22,0,1,1,5500.0,14.0,36,4.0,True,False,False,False,False,False,False,False,True
1019,23.0,18,0,1,0,4800.0,25.0,37,3.0,False,False,False,True,False,False,False,False,True
1020,24.0,22,0,1,1,4500.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1021,23.27,14,0,2,1,5200.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1022,25.0,22,0,1,1,4800.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1023,27.0,22,0,1,1,4500.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1024,25.0,106,0,0,1,5200.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1025,23.27,14,0,2,1,5200.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1028,23.0,18,0,1,0,4800.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1029,22.0,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1031,21.0,27,0,4,1,4500.0,25.0,20,0.0,False,False,False,True,False,False,False,False,False
1032,20.0,18,0,1,0,5100.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1033,23.0,106,0,0,1,4400.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1034,27.47,106,0,0,1,4800.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1035,20.0,18,0,1,0,5100.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1036,25.0,106,0,0,1,4600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1038,20.0,27,0,4,1,4500.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1039,22.0,14,0,2,1,5100.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1040,26.4,84,0,0,0,5300.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
1041,22.0,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1042,21.7,27,0,4,1,3000.0,24.0,20,0.0,True,False,False,False,False,False,False,False,False
1043,26.4,106,0,0,1,4600.0,26.0,36,3.0,True,False,False,False,False,False,False,True,False
1044,240.8,106,0,0,1,4500.0,25.0,36,3.0,False,False,False,True,False,False,True,False,False
1045,26.4,14,0,2,1,4900.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1046,21.0,18,0,1,0,4600.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1048,23.0,84,0,0,0,4600.0,14.0,4,0.0,True,False,False,False,False,False,False,False,True
1049,25.0,18,0,1,0,5100.0,27.0,37,3.0,True,False,False,False,False,False,True,False,False
1050,26.4,14,0,2,1,5500.0,22.0,33,2.0,True,False,False,False,False,False,True,False,False
1051,20.0,22,0,1,1,3900.0,18.0,36,4.0,True,False,False,False,False,False,False,False,True
1052,26.4,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1053,25.76,106,0,0,1,3000.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1054,26.4,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1055,56.0,28,0,0,1,6500.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1057,21.0,27,0,4,1,2600.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1058,40.0,27,0,4,1,6500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1059,26.4,84,0,0,0,4700.0,25.0,4,0.0,True,False,False,False,False,False,False,False,True
1060,26.4,18,0,1,0,5000.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1062,25.0,14,0,2,1,4000.0,24.0,33,2.0,True,False,False,False,False,False,True,False,False
1063,24.0,28,0,0,1,5100.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1064,23.0,18,0,1,0,4300.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1065,36.0,106,0,0,1,5500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1066,22.76,106,0,0,1,4900.0,25.0,36,3.0,False,False,False,True,False,False,True,False,False
1068,23.0,106,0,0,1,5000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1069,26.4,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1070,22.0,14,0,2,1,4600.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
1071,26.4,106,0,0,1,4800.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1072,26.0,106,0,0,1,4500.0,24.0,36,3.0,True,False,False,False,False,False,False,False,True
1073,26.4,106,0,0,1,5400.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1074,22.0,106,0,0,1,5000.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1077,22.0,106,0,0,1,4300.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1078,23.0,84,0,0,0,4600.0,14.0,4,0.0,True,False,False,False,False,False,False,False,True
1079,58.0,106,0,0,1,7000.0,28.0,36,3.0,True,False,False,False,False,False,False,False,True
1080,26.0,106,0,0,1,4700.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1081,24.0,14,0,2,1,4000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1082,19.83,18,0,1,0,4800.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1083,22.0,18,0,1,0,6500.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1084,26.0,18,0,1,0,4900.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1085,23.0,18,0,1,0,3800.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1086,27.0,18,0,1,0,4100.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1087,23.14,102,0,1,0,4500.0,14.0,33,1.0,True,False,False,False,False,False,True,False,False
1088,20.85,106,0,0,1,4500.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1090,29.0,18,0,1,0,5200.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1091,26.0,28,0,0,1,4400.0,26.0,38,12.0,True,False,False,False,False,False,False,False,True
1092,25.0,18,0,1,0,5000.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1094,23.0,14,0,2,1,5200.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
1096,20.0,84,0,0,0,4700.0,28.0,4,0.0,False,False,False,True,False,False,False,False,True
1098,24.0,106,0,0,1,5000.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1099,25.0,84,0,0,0,5500.0,14.0,4,0.0,True,False,False,False,False,False,False,False,True
1102,24.0,22,0,1,1,3800.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1103,24.0,22,0,1,1,3800.0,28.0,36,4.0,True,False,False,False,False,False,False,False,True
1104,28.0,18,0,1,0,5500.0,26.0,37,3.0,False,False,False,True,False,False,False,False,True
1105,26.4,84,0,0,0,5500.0,25.0,4,0.0,True,False,False,False,False,False,False,False,True
1106,24.0,18,0,1,0,5500.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1107,26.4,84,0,0,0,5400.0,26.0,4,0.0,True,False,False,False,False,False,False,False,True
1108,25.0,106,0,0,1,4200.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1109,25.0,106,0,0,1,4600.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1110,23.0,106,0,0,1,5100.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1111,26.4,14,0,2,1,4500.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1112,57.0,28,0,0,1,6000.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1113,29.0,18,0,1,0,5100.0,27.0,37,3.0,True,False,False,False,False,False,False,False,True
1114,26.9,27,0,4,1,4500.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1115,48.0,14,0,2,1,7100.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
1116,44.0,18,0,1,0,6800.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1117,24.0,18,0,1,0,4600.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1118,20.0,18,0,1,0,3700.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1119,26.0,14,0,2,1,4400.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1121,46.0,14,0,2,1,5500.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1122,21.0,27,0,4,1,2600.0,14.0,20,0.0,True,False,False,False,False,False,False,False,False
1123,21.0,28,0,0,1,4800.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1124,20.0,27,0,4,1,1800.0,23.0,20,0.0,True,False,False,False,False,False,False,False,False
1126,24.0,106,0,0,1,4400.0,25.0,36,3.0,True,False,False,False,False,False,False,False,True
1127,18.0,106,0,0,1,4000.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1128,45.0,18,0,1,0,7500.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1129,24.0,18,0,1,0,4100.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1130,50.0,106,0,0,1,7500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1131,50.0,18,0,1,0,7100.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1133,24.0,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,False,False,True
1134,28.0,27,0,4,1,3000.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1135,48.0,14,0,2,1,7300.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1136,21.0,18,0,1,0,4600.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1137,50.0,18,0,1,0,7300.0,11.0,37,3.0,True,False,False,False,False,False,False,False,True
1138,24.0,106,0,0,1,5000.0,25.0,36,3.0,False,False,False,True,False,False,False,True,False
1139,24.0,18,0,1,0,4700.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1140,20.0,106,0,0,1,3900.0,25.0,36,3.0,False,False,False,True,False,False,False,False,True
1141,26.4,14,0,2,1,5000.0,25.0,33,2.0,False,False,False,True,False,False,True,False,False
1142,24.0,106,0,0,1,5100.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1143,18.0,14,0,2,1,4100.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1144,23.0,106,0,0,1,3600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1145,26.0,14,0,2,1,5000.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1146,20.0,18,0,1,0,5300.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1147,22.0,27,0,4,1,1000.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1148,23.0,106,0,0,1,3600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1149,26.0,106,0,0,1,4600.0,14.0,36,3.0,False,False,False,True,False,False,False,True,False
1150,22.0,28,0,0,1,4500.0,25.0,38,12.0,True,False,False,False,False,False,True,False,False
1151,23.0,106,0,0,1,3600.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1152,26.0,106,0,0,1,4400.0,24.0,36,3.0,True,False,False,False,False,False,True,False,False
1153,22.0,18,0,1,0,4800.0,14.0,37,3.0,False,False,False,True,False,False,False,False,True
1154,22.0,106,0,0,1,4000.0,26.0,36,3.0,False,False,False,True,False,False,False,False,True
1155,23.0,14,0,2,1,2100.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1156,23.0,106,0,0,1,4900.0,24.0,36,3.0,True,False,False,False,False,False,False,True,False
1157,30.0,27,0,4,1,5500.0,26.0,20,0.0,True,False,False,False,False,False,False,False,False
1158,22.0,22,0,1,1,5100.0,27.0,36,4.0,True,False,False,False,False,False,False,False,True
1159,26.4,14,0,2,1,5100.0,14.0,33,2.0,True,False,False,False,False,False,True,False,False
1160,25.49,18,0,1,0,5300.0,26.0,37,3.0,True,False,False,False,False,False,False,False,True
1161,22.0,14,0,2,1,4500.0,28.0,33,2.0,True,False,False,False,False,False,True,False,False
1162,26.4,18,0,1,0,5000.0,24.0,37,3.0,False,False,False,True,False,False,True,False,False
1163,22.0,18,0,1,0,4800.0,24.0,37,3.0,False,False,False,True,False,False,True,False,False
1164,44.0,18,0,1,0,6500.0,25.0,37,3.0,False,False,False,True,False,False,True,False,False
1165,26.0,106,0,0,1,2000.0,26.0,36,3.0,True,False,False,False,False,False,False,True,False
1167,43.0,106,0,0,1,1500.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1168,26.0,18,0,1,0,4000.0,24.0,37,3.0,True,False,False,False,False,False,True,False,False
1169,26.0,27,0,4,1,4300.0,25.0,20,0.0,True,False,False,False,False,False,False,False,False
1172,28.0,106,0,0,1,5200.0,25.0,36,3.0,False,False,False,True,False,False,False,True,False
1173,22.0,18,0,1,0,4100.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1174,24.0,28,0,0,1,4800.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1176,23.0,106,0,0,1,4700.0,24.0,36,3.0,True,False,False,False,False,False,False,True,False
1177,24.0,18,0,1,0,4800.0,25.0,37,3.0,True,False,False,False,False,False,False,False,True
1178,23.0,106,0,0,1,4700.0,25.0,36,3.0,True,False,False,False,False,False,True,False,False
1179,40.0,106,0,0,1,8000.0,24.0,36,3.0,True,False,False,False,False,False,False,True,False
1180,26.4,14,0,2,1,5100.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1181,23.86,22,0,1,1,4800.0,26.0,36,4.0,True,False,False,False,False,False,False,False,True
1182,20.0,14,0,2,1,4400.0,27.0,33,2.0,True,False,False,False,False,False,True,False,False
1183,24.0,28,0,0,1,4800.0,28.0,38,12.0,True,False,False,False,False,False,False,False,True
1184,26.4,106,0,0,1,4600.0,24.0,36,3.0,True,False,False,False,False,False,True,False,False
1185,29.26,18,0,1,0,5200.0,14.0,37,3.0,True,False,False,False,False,False,False,False,True
1187,25.0,106,0,0,1,4400.0,25.0,36,3.0,True,False,False,False,False,False,False,True,False
1188,22.0,106,0,0,1,3500.0,23.0,36,3.0,True,False,False,False,False,False,False,False,True
1189,25.0,18,0,1,0,4800.0,25.0,37,3.0,False,False,False,True,False,False,False,False,True
1190,22.0,18,0,1,0,3300.0,28.0,37,3.0,True,False,False,False,False,False,False,False,True
1191,24.0,22,0,1,1,4800.0,19.0,36,4.0,True,False,False,False,False,False,False,False,True
1192,17.14,14,0,2,1,3900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1193,17.14,14,0,2,1,3900.0,25.0,33,2.0,True,False,False,False,False,False,True,False,False
1194,24.0,14,0,2,1,4900.0,26.0,33,2.0,True,False,False,False,False,False,True,False,False
1195,24.0,106,0,0,1,5200.0,14.0,36,3.0,True,False,False,False,False,False,False,False,True
1196,24.0,106,0,0,1,3800.0,27.0,36,3.0,True,False,False,False,False,False,False,False,True
1197,26.4,22,0,1,1,4800.0,25.0,36,4.0,True,False,False,False,False,False,False,False,True
1198,20.0,106,0,0,1,4500.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
1199,26.0,106,0,0,1,4800.0,26.0,36,3.0,True,False,False,False,False,False,False,False,True
